# columns 
# CaloToolMPEtaBin PtMin PtMax avgPt IEtaBin_forLUT_col1 PtBin_forLUT SF
2 101 106 104 2 54 1.659468
2 107 115 111 2 55 1.638344
2 116 123 120 2 56 1.616761
2 124 133 129 2 57 1.598803
2 134 143 139 2 58 1.580269
2 144 156 150 2 59 1.558989
2 157 175 166 2 60 1.537085
2 176 194 185 2 61 1.514114
2 195 219 207 2 62 1.492413
2 220 255 238 2 63 1.466278
3 0 15 15 3 0 2.712124   # ieta [4], pt 0
3 16 16 16 3 1 2.650914
3 17 17 17 3 2 2.617286
3 18 18 18 3 3 2.580469
3 19 19 19 3 4 2.537380
3 20 20 20 3 5 2.511572
3 21 21 21 3 6 2.475534
3 22 22 22 3 7 2.442226
3 23 23 23 3 8 2.415253
3 24 24 24 3 9 2.387062
3 25 25 25 3 10 2.362532
3 26 26 26 3 11 2.334889
3 27 27 27 3 12 2.310722
3 28 28 28 3 13 2.278033
3 29 29 29 3 14 2.253981
3 30 30 30 3 15 2.245332
3 31 31 31 3 16 2.230514
3 32 32 32 3 17 2.207991
3 33 33 33 3 18 2.186022
3 34 34 34 3 19 2.175219
3 35 35 35 3 20 2.135304
3 36 36 36 3 21 2.131043
3 37 37 37 3 22 2.112297
3 38 38 38 3 23 2.092095
3 39 39 39 3 24 2.087540
3 40 40 40 3 25 2.070918
3 41 41 41 3 26 2.055423
3 42 42 42 3 27 2.042406
3 43 43 43 3 28 2.028620
3 44 44 44 3 29 2.018278
3 45 45 45 3 30 2.012796
3 46 46 46 3 31 1.993750
3 47 47 47 3 32 1.985591
3 48 48 48 3 33 1.970437
3 49 49 49 3 34 1.963276
3 50 50 50 3 35 1.948144
3 51 51 51 3 36 1.945849
3 52 52 52 3 37 1.936181
3 53 53 53 3 38 1.926813
3 54 54 54 3 39 1.917247
3 55 55 55 3 40 1.915066
3 56 56 56 3 41 1.896658
3 57 57 57 3 42 1.888797
3 58 58 58 3 43 1.884325
3 59 59 59 3 44 1.876528
3 60 62 61 3 45 1.862980
3 63 66 65 3 46 1.837929
3 67 70 69 3 47 1.811385
3 71 73 72 3 48 1.791495
3 74 77 76 3 49 1.776873
3 78 82 80 3 50 1.756727
3 83 88 86 3 51 1.730210
3 89 94 92 3 52 1.707836
3 95 100 98 3 53 1.687682
3 101 106 104 3 54 1.665881
3 107 115 111 3 55 1.644324
3 116 123 120 3 56 1.621887
3 124 133 129 3 57 1.603776
3 134 143 139 3 58 1.585125
3 144 156 150 3 59 1.563107
3 157 175 166 3 60 1.540915
3 176 194 185 3 61 1.516736
3 195 219 207 3 62 1.493703
3 220 255 238 3 63 1.467395
4 0 15 15 4 0 2.739420   # ieta [5], pt 0
4 16 16 16 4 1 2.667746
4 17 17 17 4 2 2.632020
4 18 18 18 4 3 2.589964
4 19 19 19 4 4 2.546716
4 20 20 20 4 5 2.520813
4 21 21 21 4 6 2.484642
4 22 22 22 4 7 2.451211
4 23 23 23 4 8 2.422138
4 24 24 24 4 9 2.389970
4 25 25 25 4 10 2.367267
4 26 26 26 4 11 2.344679
4 27 27 27 4 12 2.320411
4 28 28 28 4 13 2.286800
4 29 29 29 4 14 2.262656
4 30 30 30 4 15 2.253974
4 31 31 31 4 16 2.239099
4 32 32 32 4 17 2.216055
4 33 33 33 4 18 2.194005
4 34 34 34 4 19 2.183163
4 35 35 35 4 20 2.146310
4 36 36 36 4 21 2.143068
4 37 37 37 4 22 2.127168
4 38 38 38 4 23 2.106823
4 39 39 39 4 24 2.102236
4 40 40 40 4 25 2.085354
4 41 41 41 4 26 2.063180
4 42 42 42 4 27 2.050113
4 43 43 43 4 28 2.036275
4 44 44 44 4 29 2.025894
4 45 45 45 4 30 2.020742
4 46 46 46 4 31 2.002499
4 47 47 47 4 32 1.994305
4 48 48 48 4 33 1.981478
4 49 49 49 4 34 1.974277
4 50 50 50 4 35 1.958733
4 51 51 51 4 36 1.957652
4 52 52 52 4 37 1.947924
4 53 53 53 4 38 1.938500
4 54 54 54 4 39 1.926080
4 55 55 55 4 40 1.924594
4 56 56 56 4 41 1.906094
4 57 57 57 4 42 1.898193
4 58 58 58 4 43 1.893700
4 59 59 59 4 44 1.882853
4 60 62 61 4 45 1.869259
4 63 66 65 4 46 1.844124
4 67 70 69 4 47 1.817753
4 71 73 72 4 48 1.798348
4 74 77 76 4 49 1.784426
